# command: paper/process_znamenskiy.py paper/znamenskiy_data -o paper/znamenskiy_data
4.619674716903779732e+00,1.187867297448986559e+00
1.140219582405070042e+01,1.383122154901173850e+00
1.312299644548740041e+01,2.527882120605540628e+00
1.339367765029460067e+01,2.066024255627698203e+00
1.339449145365390059e+01,8.387410302997476697e-01
1.380579365918529966e+01,4.174829684278404951e-01
1.661211802992020026e+01,1.487697039389845655e+00
1.732260229901960003e+01,1.529741527730503980e+00
1.736764101454199860e+01,6.685232988327882708e-01
1.772532406655389892e+01,1.524284645865365828e+00
1.792910912705929860e+01,3.824604945810056167e-01
1.826567694913060080e+01,9.043336421940058045e-01
1.837287141412580027e+01,2.176908818751859709e+00
1.865073354482339951e+01,1.566058289356854205e+00
1.893310095678990024e+01,1.187092844759105592e+00
1.956143538291599882e+01,2.128535808062720636e-01
1.990956054261370056e+01,1.092048035480438717e+00
2.099410174755350056e+01,4.988434749750400021e-01
2.141477292802769838e+01,2.885822350347130860e-01
2.201129999999999853e+01,3.182807003566351378e-01
2.286050231817479883e+01,9.215008879301067601e-01
2.403333116499959843e+01,2.676037445256915781e-01
2.472863392268229887e+01,2.672959045428568103e+00
2.481525350349160064e+01,3.675610326263790140e-01
2.679776296633729871e+01,5.887100888842847768e-01
2.706768682857849839e+01,1.339084818515395625e+00
2.743838765598300000e+01,2.112638287723213271e+00
2.801492730117290009e+01,6.012991301537098376e-01
2.807704768030119880e+01,2.597586849060136704e-01
2.850470161006149894e+01,1.165485712132564355e+00
2.942326171603000162e+01,1.355581817202065054e+00
3.159306857666719992e+01,3.170565010730938549e-01
3.217780097811220230e+01,1.308167960547515163e+00
3.252878697538530162e+01,7.478533343367927966e-01
3.443067321604959830e+01,3.014402274931322623e-01
3.576968494703299939e+01,6.559358849198874131e-01
3.649584662410229896e+01,6.861074427165081424e-01
3.651759661108599886e+01,3.051634719168246357e-01
3.750870503883069773e+01,8.708795347280455790e-01
3.861149275283339932e+01,1.439881377006723417e-01
3.878469920277839833e+01,4.152892040646773975e-01
3.979947944383189906e+01,1.080888014626412597e+00
4.051900044753229935e+01,1.096898945952226923e+00
4.294978555115260122e+01,3.856587883293400298e-01
5.011822631051820309e+01,3.980145182713390462e-01
5.489344357530409724e+01,8.238253678848949102e-01
5.762539717867460354e+01,6.784794918205455660e-01
6.571348964253840563e+01,5.713997609643755027e-01
6.811370310053830224e+01,2.633296309333320595e-01
7.330579001661469363e+01,6.182141277836100679e-01
9.047455142215409296e+01,3.181478414828067813e-01
1.077525626423799991e+02,3.174453524718693354e-01
