-180,-150,-120,-90,-60,-30,0,30,60,90,120,150,180
0.114979011208298,0.0777338321970926,0.0565343526582676,0.0418423887625054,0.0800316638099285,0.085071003216009,0.146237256992134,0.0726271347203743,0.0250197898812053,0.0491838213124083,0.0960977445162096,0.0851521924722359,0.114979011208298
0.0388062506956856,0.0574442940668688,0.0318876006389043,0.0265974406116013,0.0188144431898649,0.0315638076575597,0.053668481583889,0.0562094982501698,0.0247559247984679,0.0263729416037815,0.0307665483659559,0.0250636087806467,0.0388062506956856
